atomic_number,ion_number,level_number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1,0,14,0.49406146082207403,0.26868583939962504,0.1544267621138208,0.09416848332744908,0.058565422465585014,0.03798271220905814,0.025477880621024244,0.017273561314195246,0.011736290876772314,0.00804848541551643,0.005565260521331534,0.003839636145344079,0.002661508645567296,0.0018284420316907852,0.0012744907996340169,0.0008740829796702867,0.000599750618419758,0.00040985531337919037,0.0002731465197612116,0.00018814800203346868,0.00012834334340964217,8.73835522309724e-05,5.9597449115126245e-05,3.9792269717668956e-05
1,0,15,0.5564367228867633,0.3025238979950077,0.17369989312366568,0.1057774950922432,0.06573123769732665,0.042579635063728825,0.028511254181042,0.01929922221152075,0.01308268031177874,0.008956624845323488,0.006171477952875368,0.0042494935294860115,0.0029375698660882013,0.0020160954173163883,0.0014026781832559892,0.0009595782045016104,0.0006573066815381015,0.00044972625180531554,0.0002996665802320275,0.00020627618510432654,0.00014063404707138807,9.553767996357491e-05,6.507742859990509e-05,4.34559067301572e-05
1,0,16,0.622867585154719,0.3385816616244015,0.19425625807456692,0.11812095328082693,0.07335064952769706,0.04745842540238917,0.031723237653078606,0.02143773512761938,0.014497948736533182,0.00990857977491478,0.006807646244213197,0.004675415838743503,0.0032247837441743634,0.0022090894911834477,0.0015336114189777835,0.001048194007129989,0.0007166181308602461,0.0004904433876480148,0.0003266467617524166,0.00022432271710812754,0.00015295781350335995,0.00010390460681723753,7.077666616287989e-05,4.723078816813314e-05
1,0,17,0.6934730179034123,0.376928500903162,0.21613934736231846,0.1312600740628172,0.08146232892921092,0.0526550680687151,0.03514756355406022,0.02371398612691078,0.016011269600455777,0.01092187442460522,0.007484733056621157,0.005129310943883163,0.0035312882088107166,0.0024159587708375823,0.0016734293371027703,0.0011422986751675605,0.0007803354719406293,0.0005331958280364548,0.0003551519523414859,0.00024368700699009795,0.00016617824702218223,0.00011275073191226559,7.675019323031752e-05,5.124861023650704e-05
1,0,18,0.7682603946818093,0.4175406912416704,0.23933475746668378,0.1452037286997555,0.09008093682844204,0.05817346145512735,0.03879009302154908,0.02613607742793096,0.017625749183295715,0.012003518694789836,0.00821165207206781,0.005618212672145891,0.003861222941570168,0.0026393505393109765,0.0018251913939396772,0.0012447297630181176,0.0008494996783060872,0.0005800927086971886,0.0003865217496483254,0.00026503849271699724,0.0001806371094208139,0.00012259150659522,8.340887526421658e-05,5.568359604462716e-05
1,0,19,0.8472060652209413,0.4604113616455187,0.263846957013389,0.1599476957140134,0.09919577347461794,0.06401862330429157,0.04264648263404671,0.02870756643243284,0.019340426206731327,0.013156483426638227,0.008987755049787851,0.006140658382334469,0.004214947443485782,0.002878484797284159,0.001988247088819626,0.001354834177721741,0.0009240011979453553,0.0006306018399138857,0.0004202514531727072,0.00028798897847109856,0.00019617654296633102,0.0001331936057417616,9.053774346103972e-05,6.0468009065806555e-05
1,0,20,0.9303029147117222,0.5055369544562291,0.2896564770114141,0.17548700186702548,0.10880244864736982,0.07018340141916168,0.04672116448430356,0.031427126215928754,0.021155075740867474,0.014379399806087515,0.00981170037529947,0.006696894159801483,0.004591822850136093,0.00313358140436469,0.0021624184607078596,0.0014723342424618937,0.0010037492182250582,0.0006845226117925163,0.0004562133013887009,0.0003124946255653164,0.00021282892104467372,0.00014444700973546327,9.812991236313905e-05,6.557045536408265e-05
1,0,21,1.0175101086041114,0.5529025639798739,0.31675867952573694,0.19181702453351787,0.11889979536410365,0.07666744558741267,0.051011677000026796,0.03429312042907383,0.02307053844288516,0.015670638524811754,0.01068411150327915,0.007285871741459659,0.004991765481261504,0.0034043513663478855,0.0023475332554966284,0.0015974325059832538,0.0010885218341371327,0.0007419545282708761,0.0004944649739337411,0.00033858312333396147,0.00023050716668569042,0.0001563855944264223,0.00010618331001504655,7.093842410336846e-05
1,0,22,1.1088274089103678,0.6025068451864242,0.34514598877187186,0.20893408937305694,0.1294861790895774,0.08347054659292086,0.0555162963122478,0.03730536642193554,0.025085669968831284,0.017030507081533384,0.011603626768641897,0.007907789185053062,0.005414549176070814,0.0036909177856965566,0.0025435157497600254,0.0017300107162009728,0.0011784129176704713,0.000802906737943191,0.0005350276541631599,0.00036622853615613145,0.0002492427182526074,0.00016902308883927396,0.00011471981034497351,7.665254324780137e-05
1,0,23,1.204255759154262,0.6543431024770225,0.3748161747880956,0.2268345630507789,0.14056069859516016,0.09059078850299557,0.0602343342407649,0.04046281151643522,0.02719951964750432,0.018458391704426824,0.012569978064464448,0.008562448260315866,0.00585993485249664,0.003993038332777785,0.002750408385011047,0.0018700531376374886,0.001273411879718585,0.0008673255012736368,0.0005779232638452154,0.00039541459008293615,0.00026904228395831795,0.00018239206315460242,0.0001237560626840425,8.264962439838235e-05
1,0,24,1.3037829086619075,0.7084076590462733,0.40576526325127854,0.24551729403978867,0.15212208453367618,0.09802674017123607,0.06516476338089829,0.04376459543357651,0.0294116511981083,0.01995328370650338,0.013583113398840673,0.009249300515523022,0.006327863528044156,0.004310599040507332,0.0029680781185268865,0.0020174547982727497,0.0013734704499752512,0.0009352499908903691,0.0006230914782562794,0.00042617853391310935,0.0002899292878582067,0.00019648763835120538,0.0001332706396838162,8.899115264317305e-05
1,0,25,1.4074027251940524,0.7646979652565515,0.43799140862534075,0.2649800655676668,0.16416844057934493,0.10577787318222259,0.07030633570428353,0.04720975561887139,0.03172104302639738,0.021515204342028683,0.014642506215265581,0.009968146718859995,0.006817977572602782,0.004643374183645512,0.003196424763315541,0.0021721712726668124,0.001478529684440713,0.0010066004797664597,0.0006705392141304829,0.0004585328561003741,0.00031188628799154726,0.00021131258398222004,0.0001432830930834963,9.566657161076456e-05
1,0,26,1.5151075829187723,0.8232110663768071,0.47149376830810324,0.2852209843117786,0.17669912395553866,0.11384290039999087,0.07565870637681903,0.05079769809672823,0.03412722162265944,0.02314382416747159,0.01574781989492704,0.010718801616033127,0.007330027232923486,0.004991322348447196,0.0034353177358000305,0.0023341278455946686,0.0015885775551506714,0.0010813498830985618,0.0007202675792590221,0.000492455775673557,0.00033491667313196525,0.00022686407786169625,0.0001538005771244891,0.00010267705498629055
1,0,27,1.6268990583392735,0.8839457370568005,0.5062705869434968,0.30623898426661517,0.18971334767158435,0.12222126381002096,0.08122108323264715,0.05452784256813378,0.03663005586015979,0.024838621304620986,0.016898856045991895,0.011500971457825405,0.007863877801849632,0.005354323488693656,0.003684678093052293,0.0025032684311546726,0.0017035654772259757,0.0011594794558594964,0.0007722624555309369,0.0005279390929802973,0.00035902029874637057,0.00024314268126303596,0.00016482107775166933,0.00011002091000038308
1,0,28,1.742772985105125,0.9469004838462305,0.542321108801206,0.32803330769419664,0.20321026311926313,0.1309123828283646,0.08699295044044852,0.05839983715221864,0.039229141893918754,0.026599345825091932,0.018095397224208633,0.01231444243891117,0.008419440373776314,0.005732260007564196,0.003944413056736918,0.002679560238643385,0.0018234467437670907,0.0012409750897723552,0.0008265091740804668,0.0005649814199259708,0.00038418394820373495,0.0002601534676399897,0.00017634202758481257,0.00011770085481421047
1,0,29,1.862727952463901,1.0120741961908848,0.5796445735119988,0.3506028287903231,0.21718930685614551,0.1399157209607475,0.09297378233241889,0.06241330527059032,0.041924102352725104,0.028425730352742255,0.019337184432855835,0.013159058437618559,0.008996563636408139,0.006125009185994711,0.004214473662790683,0.0028629397955428704,0.0019481756607527794,0.0013258175633176176,0.0008829902518949328,0.000603571046149667,0.00041040488005960105,0.000277893739127321,0.00018836144695239475,0.0001257156752203732
1,1,0,2206764470.061962,1624998247.515976,1226137347.7149324,943883391.072887,738542942.0150763,587494914.8707618,472949800.8529537,382158815.9477791,308700091.0552373,249240985.79929402,201202237.38140786,162423513.91502482,131110117.53637668,105846127.56356648,85438863.92956148,68974689.80859846,55679324.40183032,44952259.243077695,36285676.17707171,29293943.353436347,23647674.451352455,19090043.088192623,15411134.2981402,12441061.677736845
