line_id,wavelength,atomic_number,ion_number,f_ul,f_lu,level_number_lower,level_number_upper,nu,B_lu,B_ul,A_ul,wavelength_cm
566178,8547.733769295992,1,0,7.104000000000001e-05,0.0017760000000000002,2.0,14.0,350727416285324.3,254876300.27609557,10195052.011043824,6485.496144429699,8.547733769295993e-05
566177,8600.756875163115,1,0,0.00010212244897959184,0.002224,2.0,13.0,348565204610918.94,321149285.4912929,14746650.864396105,9208.525714564228,8.600756875163116e-05
566176,8667.401435260612,1,0,0.00015118934911242604,0.002839,2.0,12.0,345885050137851.1,413132927.10952854,22001161.79873229,13424.113050250615,8.667401435260613e-05
566175,8752.878341993926,1,0,0.0002319375,0.003711,2.0,11.0,342507283074731.4,545352555.3484821,34084534.70928013,20193.49141552997,8.752878341993928e-05
566174,8865.21942235134,1,0,0.000371603305785124,0.0049960000000000004,2.0,10.0,338166991382245.4,743613772.7239958,55310115.3265782,31538.629482738786,8.865219422351342e-05
566173,9017.387111377573,1,0,0.0006282,0.00698,2.0,9.0,332460450346797.94,1056748506.3361729,95107365.57025556,51532.205573175874,9.017387111377575e-05
566172,9231.54905286325,1,0,0.0011366666666666667,0.01023,2.0,8.0,324747727909235.9,1585571099.863371,176174566.65148568,88966.43488365605,9.231549052863252e-05
566171,9548.590718879701,1,0,0.0022556250000000003,0.016040000000000002,2.0,7.0,313965135616550.4,2571456301.496058,361611042.3978832,165017.71493933204,9.548590718879702e-05
566170,10052.127517493736,1,0,0.005084081632653062,0.02768,2.0,6.0,298237818290974.3,4671534719.850508,858036989.3602974,335612.99112748285,0.00010052127517493738
566169,10941.08762725724,1,0,0.01396,0.05584,2.0,5.0,274006084416264.94,10257497312.683046,2564374328.1707616,777869.3372198441,0.00010941087627257243
566168,12821.580404868393,1,0,0.05421600000000001,0.1506,2.0,4.0,233818646791910.16,32419180913.325687,11670905128.797249,2199817.127028739,0.00012821580404868396
566219,14852.204341820228,1,0,5.011555555555556e-06,0.0002819,3.0,29.0,201850480306049.0,70294524.50564407,1249680.4356558945,151.54197545870701,0.0001485220434182023
566218,14871.087083111363,1,0,5.960523186682521e-06,0.0003133,3.0,28.0,201594178236280.4,78223747.42079304,1488204.4693611043,179.77991670586778,0.00014871087083111366
566217,14892.085131515143,1,0,7.132653061224489e-06,0.0003495,3.0,27.0,201309927624284.66,87385262.71495165,1783372.7084684009,214.52717132249288,0.00014892085131515146
566216,14915.52910306516,1,0,8.596982167352538e-06,0.0003917,3.0,26.0,200993512149959.34,98090679.11405756,2152881.8461247203,257.75727097256095,0.00014915529103065164
566215,14941.81735154843,1,0,1.043550295857988e-05,0.0004409,3.0,25.0,200639889343134.2,110606086.95947117,2617895.5493365955,311.78036826438324,0.00014941817351548433
566214,14971.433473938961,1,0,1.2771840000000001e-05,0.0004989,3.0,24.0,200242988436514.1,125404290.29798727,3210349.8316284744,380.07466930272153,0.00014971433473938965
566213,15004.969377313842,1,0,1.5769444444444448e-05,0.0005677000000000001,3.0,23.0,199795448068863.8,143017609.15098354,3972711.3653050987,467.18446533541373,0.00015004969377313847
566212,15043.15604100199,1,0,1.9659735349716444e-05,0.00065,3.0,22.0,199288272476120.28,164167741.2994277,4965375.918319173,579.4846990625884,0.00015043156041001993
566211,15086.905082980225,1,0,2.4766942148760334e-05,0.0007492000000000001,3.0,21.0,198710375886304.56,189772567.2051148,6273473.296036854,725.7955487198321,0.0001508690508298023
566210,15137.365742896725,1,0,3.156825396825397e-05,0.0008701000000000001,3.0,20.0,198047971550584.25,221133723.57962885,8022992.238716694,918.9506303170406,0.00015137365742896728
566209,15196.004257111126,1,0,4.0759999999999996e-05,0.001019,3.0,19.0,197283741783442.16,259979495.39877582,10399179.815951033,1177.3825341147322,0.0001519600425711113
566208,15264.716408201635,1,0,5.3362880886426595e-05,0.001204,3.0,18.0,196395694478099.44,308567891.65645415,13676139.24239132,1527.5801764735027,0.00015264716408201637
566207,15345.990321614885,1,0,7.106172839506173e-05,0.001439,3.0,17.0,195355563060496.1,370758588.26607805,18309066.087213732,2012.7422042132591,0.00015345990321614887
566206,15443.147287301355,1,0,9.627681660899654e-05,0.001739,3.0,16.0,194126529018158.3,450890309.34435534,24962785.292421054,2692.7269789461234,0.00015443147287301357
566205,15560.707216621233,1,0,0.0001331875,0.002131,3.0,15.0,192659918232877.88,556734695.1406466,34795918.44629041,3668.994250608099,0.00015560707216621237
566204,15704.959745242308,1,0,0.0001888711111111111,0.002656,3.0,14.0,190890306542058.9,700326248.5069612,49800977.67160613,5107.802623834226,0.0001570495974524231
566203,15884.887632137163,1,0,0.00027551020408163264,0.003375,3.0,13.0,188728094867653.6,900105530.4701843,73478002.48736198,7283.021988610633,0.00015884887632137165
566202,16113.720870232446,1,0,0.000415905325443787,0.004393,3.0,12.0,186047940394585.8,1188481827.4396975,112518989.58008969,10684.274452225622,0.0001611372087023245
566201,16411.680819725752,1,0,0.000654,0.005886,3.0,11.0,182670173331466.03,1621843056.2023132,180204784.02247927,16196.226847255224,0.00016411680819725756
566200,16811.117421527528,1,0,0.0010825785123966941,0.008187,3.0,10.0,178329881638980.03,2310770837.099998,305556474.3272724,25551.033199490394,0.00016811117421527532
566199,17366.855313531392,1,0,0.0019136000000000001,0.01196,3.0,9.0,172623340603532.6,3487288452.4010935,557966152.384175,42320.5220958974,0.00017366855313531395
566198,18179.087637539542,1,0,0.0036938271604938272,0.0187,3.0,8.0,164910618165970.56,5707543048.038174,1127415910.7235897,74554.63193056337,0.00018179087637539546
566167,18756.123561138877,1,0,0.47368125,0.8421,2.0,3.0,159837109743265.34,265180911089.55475,149164262487.87454,8981363.021171577,0.0001875612356113888
566197,19450.872500402464,1,0,0.008075,0.0323,3.0,7.0,154128025873285.03,10548169874.674728,2637042468.668682,142366.09853058786,0.00019450872500402467
566196,21661.19387290973,1,0,0.021384489795918366,0.06548999999999999,3.0,6.0,138400708547708.98,23817319674.367718,7777083975.303744,304001.93012135715,0.00021661193872909735
566244,23445.290964554883,1,0,1.0230555555555556e-05,0.0003683,4.0,29.0,127868943257404.19,144974911.2795641,4027080.8688767813,124.14527393156463,0.00023445290964554887
566243,23492.37937636596,1,0,1.2190844233055885e-05,0.0004101,4.0,28.0,127612641187635.6,161752976.4019901,4808352.44952408,147.34045195493212,0.00023492379376365965
566242,23544.824264617342,1,0,1.462372448979592e-05,0.00045860000000000003,4.0,27.0,127328390575639.86,181286310.16980255,5780813.462047275,175.95812137911878,0.00023544824264617347
566241,23603.479731801854,1,0,1.7664609053497942e-05,0.0005151,4.0,26.0,127011975101314.53,204128239.09467006,7000282.547828191,211.49211984394915,0.00023603479731801858
566240,23669.379284436123,1,0,2.15051775147929e-05,0.0005815,4.0,25.0,126658352294489.38,231085179.91564327,8546049.553093316,256.04218259310005,0.00023669379284436127
566239,23743.78360969822,1,0,2.6404e-05,0.0006600999999999999,4.0,24.0,126261451387869.28,263145025.38713023,10525801.01548521,312.40077278813305,0.00023743783609698224
566238,23828.244076429804,1,0,3.2717013888888885e-05,0.0007537999999999999,4.0,23.0,125813911020218.97,301566905.14705896,13088841.369229987,384.35435396076423,0.00023828244076429809
566237,23924.688244193596,1,0,4.0949905482041584e-05,0.0008664999999999999,4.0,22.0,125306735427475.47,348056990.1703907,16448818.060982548,477.2023303238687,0.00023924688244193602
566236,24035.53667249267,1,0,5.1807851239669424e-05,0.001003,4.0,21.0,124728838837659.75,404753173.51623005,20906672.18575569,598.1776187255228,0.00024035536672492675
566235,24163.865045651295,1,0,6.643990929705216e-05,0.001172,4.0,20.0,124066434501939.4,475477005.77452433,26954478.78540387,758.9941954176815,0.000241638650456513
566234,24313.633210760825,1,0,8.6375e-05,0.001382,4.0,19.0,123302204734797.34,564148463.5997652,35259278.974985324,974.6093322895546,0.00024313633210760828
566233,24490.015231511585,1,0,0.00011398891966759004,0.0016460000000000001,4.0,18.0,122414157429454.58,676790715.1913213,46869163.101892054,1267.7299596469868,0.0002449001523151159
566232,24699.885786990984,1,0,0.00015308641975308643,0.001984,4.0,17.0,121374026011851.28,822758009.5069517,63484414.313808,1673.743883252118,0.0002469988578699099
566231,24952.555498615508,1,0,0.00020977508650519032,0.002425,4.0,16.0,120144991969513.48,1015926477.1174988,87882913.24545835,2247.3259942258073,0.00024952555498615513
566230,25260.915678872498,1,0,0.0002943359375,0.003014,4.0,15.0,118678381184233.05,1278285442.5352697,124832562.7475849,3076.7155020599243,0.000252609156788725
566229,25643.282304574117,1,0,0.00042455555555555557,0.003821,4.0,14.0,116908769493414.08,1645076722.064878,182786302.4516531,4306.550338781129,0.0002564328230457412
566228,26126.488122882645,1,0,0.0006325255102040817,0.004959000000000001,4.0,13.0,114746557819008.77,2175257379.998473,277456298.469193,6180.992253047009,0.0002612648812288265
566195,26258.662553347738,1,0,0.07968888888888888,0.1793,3.0,5.0,114168974672999.55,79047547033.29587,35132243125.90928,770894.2278751859,0.00026258662553347743
566227,26751.32323775593,1,0,0.0009809171597633137,0.006631000000000001,4.0,12.0,112066403345940.97,2978240758.5040736,440568159.5420227,9142.901073631494,0.00026751323237755935
566226,27582.686493545018,1,0,0.0015987847222222224,0.009209,4.0,11.0,108688636282821.2,4264661270.452061,740392581.6757052,14017.129633782308,0.0002758268649354502
566225,28729.967799390164,1,0,0.0027768595041322316,0.01344,4.0,10.0,104348344590335.2,6482908826.657329,1339443972.4498615,22440.155153460226,0.0002872996779939017
566224,30392.02926102064,1,0,0.00526,0.02104,4.0,9.0,98641803554887.78,10735961368.418415,2683990342.104604,37984.68887530779,0.00030392029261020647
566223,32969.9205486502,1,0,0.011250000000000001,0.03645,4.0,8.0,90929081117325.75,20176737282.145153,6227388050.044801,69033.34984340653,0.0003296992054865021
566268,34191.07094883192,1,0,1.8504e-05,0.0004626,5.0,29.0,87681505633049.45,265554605.97858274,10622184.23914331,105.58018973782552,0.00034191070948831923
566267,34291.30797310659,1,0,2.2109393579072532e-05,0.0005165,5.0,28.0,87425203563280.86,297365021.8953913,12729061.579350874,125.41542555557187,0.00034291307973106596
566266,34403.16496970081,1,0,2.660051020408163e-05,0.0005792999999999999,5.0,27.0,87140952951285.14,334608856.9758878,15364692.412158111,149.91165453791038,0.0003440316496970082
566265,34528.54074570272,1,0,3.224197530864197e-05,0.0006529,5.0,26.0,86824537476959.81,378495219.8424364,18691121.96752772,180.3879067032188,0.00034528540745702724
566264,34669.74521359405,1,0,3.9402958579881656e-05,0.0007399,5.0,25.0,86470914670134.62,430684441.6742121,22935857.840638515,218.66020894973147,0.00034669745213594054
566263,34829.61289846081,1,0,4.8585600000000005e-05,0.0008435000000000001,5.0,24.0,86074013763514.55,493252438.0090363,28411340.42932049,267.14835342951596,0.00034829612898460815
566262,35011.65540404935,1,0,6.049375000000001e-05,0.0009679,5.0,23.0,85626473395864.28,568955946.8725859,35559746.679536626,329.1754540208925,0.0003501165540404936
566261,35220.269167799524,1,0,7.615122873345936e-05,0.001119,5.0,22.0,85119297803120.75,661695624.9617898,45030326.08435622,409.4810427956444,0.0003522026916779953
566260,35461.023084251756,1,0,9.699173553719007e-05,0.0013039999999999998,5.0,21.0,84541401213305.03,776362158.0722715,57745945.641739205,514.4870346168879,0.0003546102308425176
566259,35741.06381333164,1,0,0.00012522448979591837,0.001534,5.0,20.0,83878996877584.67,920509638.8310014,75143643.9862042,653.8777324023079,0.00035741063813331643
566258,36069.69837280982,1,0,0.00016424999999999998,0.001825,5.0,19.0,83114767110442.62,1105200023.1369085,99468002.08232175,842.0978988827148,0.00036069698372809825
566257,36459.25055877108,1,0,0.00021899168975069252,0.002196,5.0,18.0,82226719805099.86,1344236176.0408533,134051253.01238425,1098.8904191030265,0.0003645925055877108
566256,36926.35248683151,1,0,0.0002976666666666667,0.002679,5.0,17.0,81186588387496.55,1660904380.613174,184544931.17924154,1456.1281873121702,0.00036926352486831514
566222,37405.56353703069,1,0,0.029093749999999995,0.07447999999999999,4.0,7.0,80146488824640.2,46774739333.02021,18271382551.961018,138697.7849625341,0.00037405563537030697
566255,37493.950440988156,1,0,0.00041406228373702425,0.003324,5.0,16.0,79957554345158.75,2092462685.5346808,260652791.27767652,1964.6513810340798,0.0003749395044098816
566254,38194.52848993941,1,0,0.000591609375,0.004207,5.0,15.0,78490943559878.33,2697796401.193344,379377618.917814,2705.047951594864,0.0003819452848993942
566253,39075.50230119271,1,0,0.0008728,0.005455,5.0,14.0,76721331869059.38,3578778588.0160003,572604574.0825601,3812.833365657924,0.00039075502301192717
566252,40208.690394591766,1,0,0.001338795918367347,0.007289,5.0,13.0,74559120194654.05,4920660300.862376,903794749.1379875,5523.530415914724,0.00040208690394591775
566194,40522.60468755582,1,0,0.66432,1.038,3.0,4.0,73981537048644.83,706204063793.6472,451970600827.93427,2698515.0742468135,0.00040522604687555824
566251,41707.95377902441,1,0,0.0021557396449704146,0.01012,5.0,12.0,71878965721586.27,7086550755.941284,1509561107.7744749,8266.102157215979,0.00041707953779024414
566250,43764.55651450805,1,0,0.0036975000000000003,0.014790000000000001,5.0,11.0,68501198658466.484,10867413994.922066,2716853498.7305164,12876.7227677353,0.00043764556514508054
566221,46537.76989422398,1,0,0.10556122448979592,0.2069,4.0,6.0,64419171499064.16,161659624058.08987,82479400029.6377,325113.87934388564,0.0004653776989422399
566249,46725.09666344905,1,0,0.006902479338842975,0.0232,5.0,10.0,64160906965980.484,18200096861.795563,5414904851.443308,21088.55997345859,0.00046725096663449055
566291,47248.78430482209,1,0,3.0919e-05,0.0005679,6.0,29.0,63449771758340.01,450503338.1295811,24527403.96483275,92.38179331988066,0.000472487843048221
566290,47440.417416139695,1,0,3.706171224732461e-05,0.0006361,6.0,28.0,63193469688571.414,506651582.0796964,29519533.319744498,109.84257448279759,0.00047440417416139705
566289,47654.773402143204,1,0,4.475625e-05,0.0007161,6.0,27.0,62909219076575.695,572948502.2611476,35809281.391321726,131.45681330383465,0.00047654773402143214
566288,47895.67502121309,1,0,5.44713305898491e-05,0.0008104,6.0,26.0,62592803602250.37,651675264.1946763,43802589.774402104,158.3863001696167,0.00047895675021213097
566287,48167.802687730065,1,0,6.688210059171599e-05,0.0009227,6.0,25.0,62239180795425.195,746195905.5938888,54088164.75458662,192.28192488235067,0.00048167802687730076
566286,48476.941428912185,1,0,8.28688e-05,0.001057,6.0,24.0,61842279888805.11,860291643.1173763,67446864.8204023,235.21383067092142,0.00048476941428912196
566285,48830.31678906305,1,0,0.00010386979166666667,0.001221,6.0,23.0,61394739521154.83,1001015291.191348,85155814.70204176,290.57109077535506,0.0004883031678906306
566284,49237.05904090392,1,0,0.00013162381852551986,0.0014210000000000002,6.0,22.0,60887563928411.305,1174685717.0585113,108808317.8371778,362.1533475487174,0.0004923705904090393
566283,49708.85618003495,1,0,0.00016896900826446283,0.0016690000000000001,6.0,21.0,60309667338595.59,1392918198.7934918,141018577.9770271,456.12275820541066,0.0004970885618003495
566282,50260.89092898507,1,0,0.0002202222222222222,0.001982,6.0,20.0,59647263002875.25,1672512370.8728893,185834707.87476552,581.4910063951926,0.0005026089092898508
566281,50913.215832446425,1,0,0.00029191749999999994,0.0023829999999999997,6.0,19.0,58883033235733.18,2036995537.2647212,249531953.31492832,751.1753003044729,0.0005091321583244644
566248,51286.581118042086,1,0,0.014536799999999999,0.04038,5.0,9.0,58454365930533.06,34770070358.48795,12517225329.055664,36864.09225018741,0.000512865811180421
566280,51692.82364510468,1,0,0.00039430747922437675,0.002905,6.0,18.0,57994985930390.42,2521226702.796928,342216366.8616328,984.2756258211598,0.0005169282364510469
566279,52636.85783495287,1,0,0.000544746913580247,0.003602,6.0,17.0,56954854512787.12,3183238439.387849,481415689.90742165,1311.4661719166263,0.0005263685783495288
566278,53797.76474694993,1,0,0.0007724705882352941,0.004556,6.0,16.0,55725820470449.33,4115128989.4368806,697720832.1190559,1780.3103493495796,0.0005379776474694994
566277,55251.90280866633,1,0,0.0011302539062499999,0.005905,6.0,15.0,54259209685168.91,5477755543.947111,1048476647.0836267,2469.5837854097845,0.0005525190280866634
566276,57114.64165381302,1,0,0.0017184844444444445,0.007891,6.0,14.0,52489597994349.94,7566847921.7457485,1647891325.1801853,3513.9284921351104,0.0005711464165381303
566247,59082.13399542892,1,0,0.03695555555555556,0.08315,5.0,8.0,50741643492971.05,82481002858.8177,36658223492.80788,70617.0572423593,0.0005908213399542893
566275,59568.4536634069,1,0,0.0027425,0.01097,6.0,13.0,50327386319944.625,10971309329.557648,2742827332.389412,5155.326912132198,0.0005956845366340691
566313,62819.99984354884,1,0,4.8867555555555564e-05,0.0006872000000000001,7.0,29.0,47722454432763.98,724797334.8581638,51541143.81213609,82.59751474619985,0.0006281999984354884
566274,62919.176283616725,1,0,0.004653550295857988,0.01605,6.0,12.0,47647231846876.82,16954835129.9633,4915898943.007111,7840.803719262367,0.0006291917628361674
566312,63159.207788183434,1,0,5.880998810939358e-05,0.0007728,7.0,28.0,47466152362995.38,819481763.4165578,62362464.754648864,98.33768277752284,0.0006315920778818345
566311,63539.71477922637,1,0,7.133061224489796e-05,0.0008738,7.0,27.0,47181901750999.66,932165031.9058336,76095104.64537418,117.84947615186071,0.0006353971477922638
566310,63968.70742579092,1,0,8.72559670781893e-05,0.0009939,7.0,26.0,46865486276674.33,1067445650.203312,93712649.67491353,142.23360328690464,0.0006396870742579093
566309,64455.05203083022,1,0,0.00010773964497041421,0.0011380000000000001,7.0,25.0,46511863469849.164,1231500893.6050704,116591800.57799481,172.98316550072764,0.0006445505203083023
566308,65009.80188131975,1,0,0.0001343488,0.001312,7.0,24.0,46114962563229.08,1432017032.372571,146638544.11495128,212.0402625897499,0.0006500980188131976
566307,65646.89741323385,1,0,0.00016955555555555555,0.001526,7.0,23.0,45667422195578.79,1681915778.976814,186879530.99742377,262.43746866712735,0.0006564689741323386
566306,66384.14989992067,1,0,0.00021680151228733462,0.0017920000000000002,7.0,22.0,45160246602835.266,1997275199.848868,241636319.07434317,328.1525154713762,0.0006638414989992068
566305,67244.65128295176,1,0,0.0002811239669421488,0.0021260000000000003,7.0,21.0,44582350013019.555,2400250185.243888,317388454.2471257,414.6909978304837,0.0006724465128295177
566273,67719.91924103792,1,0,0.00859201388888889,0.02525,6.0,11.0,44269464783757.05,28708686308.408318,9768927979.944498,12496.958686223104,0.0006771991924103793
566304,68258.84080156157,1,0,0.00037050340136054425,0.002553,7.0,20.0,43919945677299.22,2925804000.412321,424606476.2503142,530.4159910654088,0.0006825884080156158
566303,69467.6131949976,1,0,0.00049792,0.003112,7.0,19.0,43155715910157.13,3629589180.4486427,580734268.8717828,688.2354565954406,0.0006946761319499761
566302,70927.13364508894,1,0,0.000683612188365651,0.003856,7.0,18.0,42267668604814.38,4591820899.1937,814062430.8819855,906.4152540378963,0.0007092713364508895
566301,72716.55753742102,1,0,0.0009633580246913581,0.004877,7.0,17.0,41227537187211.08,5954174690.830363,1176133272.2627878,1215.2435492678765,0.0007271655753742103
566220,74598.5501246084,1,0,0.8548611111111111,1.2309999999999999,4.0,5.0,40187437624354.72,1541785459681.2188,1070684347000.8466,1024653.4675786009,0.0007459855012460841
566300,74950.9192666939,1,0,0.0014002491349480969,0.006323,7.0,16.0,39998503144873.28,7956748877.703173,1762048194.3702528,1662.6223420370668,0.0007495091926669392
566246,75024.91900955299,1,0,0.13162500000000002,0.234,5.0,7.0,39959051200285.484,294752093650.03394,165798052678.1441,155980.2242551357,0.0007502491900955301
566272,75081.05848190929,1,0,0.017882975206611574,0.044160000000000005,6.0,10.0,39929173091271.03,55666633447.770584,22542686272.237675,21160.27112348187,0.0007508105848190931
566299,77803.7204096372,1,0,0.002114,0.008456,7.0,15.0,38531892359592.87,11045893325.59362,2761473331.398405,2329.4129238256605,0.0007780372040963722
566334,81156.8968133035,1,0,7.4214e-05,0.0008246000000000001,8.0,29.0,36939862140078.41,1123580695.8291516,101122262.62462364,75.15834381151748,0.0008115689681330351
566298,81548.92801703827,1,0,0.0033479111111111115,0.011770000000000001,7.0,14.0,36762280668773.89,16114996861.51662,4583821329.498061,3357.9918091856894,0.0008154892801703828
566333,81723.92685589961,1,0,8.973567181926279e-05,0.0009317,8.0,28.0,36683560070309.82,1278382532.2761073,123126022.72813874,89.62081571254006,0.0008172392685589963
